"","protein_group","number_of_peptides_control_1","number_of_peptides_control_2","number_of_peptides_control_3","number_of_peptides_infected_1","number_of_peptides_infected_2","number_of_peptides_infected_3","abundance_control_1","abundance_infected_1","abundance_control_2","abundance_infected_2","abundance_control_3","abundance_infected_3","log_ratios_infected..vs.control.","differential_abundance_qvalue_infected..vs.control."
"1029","sp|Q9CQI7|RU2B_MOUSE",2,1,1,1,1,NA,21.3324881614823,20.5317784821039,20.2852677366257,20.4389641461071,21.9112116601761,21.1504521632705,-0.469257588934199,1
"1030","sp|P18572|BASI_MOUSE",NA,1,NA,2,1,1,19.7713108334981,19.3861552246048,19.2217335714682,19.2261049344448,18.3353487855369,20.1970294700827,0.4936321462097,0.576255390853661
"1031","sp|Q8C129|LCAP_MOUSE",1,1,2,NA,NA,1,20.8377016473754,19.1128457471869,20.2007967118691,19.3779507979022,19.3331807318042,19.6341571808279,-0.748908455043901,0.63463161641064
"1032","sp|Q9Z277|BAZ1B_MOUSE",NA,2,NA,NA,NA,1,19.243905858405,19.7017288446786,19.4416286489385,19.218869905886,18.4345829472543,19.9615365987369,0.587339298234565,0.592363503950347
"1033","sp|Q8BGB5|LIMD2_MOUSE",2,NA,NA,NA,NA,NA,20.3089976320645,19.7345926220632,19.7913207033161,19.3175636079675,18.7043376599819,20.4466149896855,0.231371741451234,1
"1034","sp|Q8BPB0|MOB1B_MOUSE; sp|Q921Y0|MOB1A_MOUSE",2,NA,NA,NA,NA,1,20.6061437912702,20.0964018211622,20.2886684117294,19.8111613305236,19.2770763589394,20.5489840242216,0.0948862046561333,1
"1035","sp|P01592|IGJ_MOUSE",2,NA,NA,1,1,NA,20.9479885805442,20.5385754463819,20.1970066656182,20.0890571561357,19.0498693103718,21.2251363731689,0.552634806384098,0.829822118511678
"1036","sp|Q9JMD0|ZN207_MOUSE",1,1,1,2,1,1,21.4151845799434,20.5208586692326,21.0939697275091,20.2873305220299,20.3013544067172,21.1862868625938,-0.272010886771133,1
"1037","sp|Q9CWX9|DDX47_MOUSE",2,1,1,NA,1,1,22.0834325802634,20.9331581779819,21.4946826370482,20.5284494558192,20.75860344884,21.6276889466556,-0.4158073618983,1
"1038","sp|Q9CQR6|PPP6_MOUSE",2,NA,NA,NA,NA,NA,20.5041078263974,19.8756136304969,19.9161370528613,19.4378154350644,18.9721643668035,20.6191318731563,0.180050564218466,1
"1039","sp|Q8CIH5|PLCG2_MOUSE",NA,NA,NA,2,NA,NA,19.3667709587127,19.2266566448357,18.6796768141116,18.5346464073256,18.1190573261339,19.9009840528421,0.498927335348402,0.755827892363353
